--- COOLDOWN SIMULATION ANALYSIS ---
Generated at: 2025-10-10 18:14:05
Total Entries: 10000
Cooldown: 3.287416 s
Cooldown: 3.092429 s
Cooldown: 3.083225 s
Cooldown: 3.255708 s
Cooldown: 3.097184 s
Cooldown: 3.112251 s
Cooldown: 9.652347 s
Cooldown: 3.361856 s
Cooldown: 3.237689 s
Cooldown: 3.083697 s
Cooldown: 3.560864 s
Cooldown: 3.067020 s
Cooldown: 2.626986 s
Cooldown: 2.984445 s
Cooldown: 3.123592 s
Cooldown: 3.323445 s
Cooldown: 3.110606 s
Cooldown: 3.356527 s
Cooldown: 3.133404 s
Cooldown: 3.359711 s
Cooldown: 2.777875 s
Cooldown: 2.788845 s
Cooldown: 2.905954 s
Cooldown: 2.526370 s
Cooldown: 2.713692 s
Cooldown: 2.790933 s
Cooldown: 3.204267 s
Cooldown: 2.940560 s
Cooldown: 2.874964 s
Cooldown: 2.642251 s
Cooldown: 3.296591 s
Cooldown: 3.324573 s
Cooldown: 3.109901 s
Cooldown: 3.283523 s
Cooldown: 2.982414 s
Cooldown: 2.687039 s
Cooldown: 2.855787 s
Cooldown: 2.940672 s
Cooldown: 3.440890 s
Cooldown: 3.106366 s
Cooldown: 2.715288 s
Cooldown: 2.813799 s
Cooldown: 2.976768 s
Cooldown: 2.886732 s
Cooldown: 3.042291 s
Cooldown: 3.043944 s
Cooldown: 2.702597 s
Cooldown: 2.926244 s
Cooldown: 3.352284 s
Cooldown: 2.632778 s
Cooldown: 2.863828 s
Cooldown: 2.529227 s
Cooldown: 3.209769 s
Cooldown: 2.834495 s
Cooldown: 2.419802 s
Cooldown: 2.868487 s
Cooldown: 2.831649 s
Cooldown: 2.566412 s
Cooldown: 2.797848 s
Cooldown: 2.725088 s
Cooldown: 2.469799 s
Cooldown: 3.209374 s
Cooldown: 2.861329 s
Cooldown: 2.624632 s
Cooldown: 3.167748 s
Cooldown: 2.693544 s
Cooldown: 2.943805 s
Cooldown: 2.914174 s
Cooldown: 2.886502 s
Cooldown: 3.235724 s
Cooldown: 3.656539 s
Cooldown: 3.024247 s
Cooldown: 3.155675 s
Cooldown: 2.848835 s
Cooldown: 15.893066 s
Cooldown: 4.185829 s
Cooldown: 3.713004 s
Cooldown: 3.334663 s
Cooldown: 3.427596 s
Cooldown: 3.110736 s
Cooldown: 3.221432 s
Cooldown: 3.106887 s
Cooldown: 3.041869 s
Cooldown: 3.264375 s
Cooldown: 3.275797 s
Cooldown: 3.039786 s
Cooldown: 3.273654 s
Cooldown: 3.524515 s
Cooldown: 3.029477 s
Cooldown: 3.064746 s
Cooldown: 3.370848 s
Cooldown: 18.724334 s
Cooldown: 3.838708 s
Cooldown: 3.455589 s
Cooldown: 3.515931 s
Cooldown: 3.901231 s
Cooldown: 3.777009 s
Cooldown: 3.594489 s
Cooldown: 3.670453 s
Cooldown: 3.224443 s
Cooldown: 3.270454 s
Cooldown: 2.930396 s
Cooldown: 3.194600 s
Cooldown: 3.168687 s
Cooldown: 3.290894 s
Cooldown: 3.493780 s
Cooldown: 3.368353 s
Cooldown: 3.282228 s
Cooldown: 3.364666 s
Cooldown: 2.926056 s
Cooldown: 2.891191 s
Cooldown: 3.190573 s
Cooldown: 2.601433 s
Cooldown: 2.707740 s
Cooldown: 2.768532 s
Cooldown: 3.084600 s
Cooldown: 3.357225 s
Cooldown: 3.169842 s
Cooldown: 3.123933 s
Cooldown: 3.084971 s
Cooldown: 2.851404 s
Cooldown: 2.882744 s
Cooldown: 3.134300 s
Cooldown: 2.835488 s
Cooldown: 2.917587 s
Cooldown: 2.853875 s
Cooldown: 3.053342 s
Cooldown: 2.917962 s
Cooldown: 3.043686 s
Cooldown: 3.072526 s
Cooldown: 3.077068 s
Cooldown: 2.442320 s
Cooldown: 3.122013 s
Cooldown: 2.970691 s
Cooldown: 2.990897 s
Cooldown: 2.956917 s
Cooldown: 3.159744 s
Cooldown: 2.888362 s
Cooldown: 2.957063 s
Cooldown: 3.153506 s
Cooldown: 3.304812 s
Cooldown: 2.945994 s
Cooldown: 3.073909 s
Cooldown: 2.856707 s
Cooldown: 3.139895 s
Cooldown: 2.687421 s
Cooldown: 3.163700 s
Cooldown: 3.017289 s
Cooldown: 3.365140 s
Cooldown: 2.728983 s
Cooldown: 2.762221 s
Cooldown: 2.713352 s
Cooldown: 3.086593 s
Cooldown: 2.750314 s
Cooldown: 3.182112 s
Cooldown: 3.281552 s
Cooldown: 3.158682 s
Cooldown: 3.090729 s
Cooldown: 3.176492 s
Cooldown: 3.151486 s
Cooldown: 3.108586 s
Cooldown: 2.957550 s
Cooldown: 2.977430 s
Cooldown: 3.353191 s
Cooldown: 2.869020 s
Cooldown: 2.853634 s
Cooldown: 2.964547 s
Cooldown: 2.833917 s
Cooldown: 2.939988 s
Cooldown: 2.939778 s
Cooldown: 2.991720 s
Cooldown: 3.056318 s
Cooldown: 3.083636 s
Cooldown: 3.385049 s
Cooldown: 3.254691 s
Cooldown: 2.867920 s
Cooldown: 3.213276 s
Cooldown: 3.406300 s
Cooldown: 3.120976 s
Cooldown: 3.231662 s
Cooldown: 3.315057 s
Cooldown: 3.350247 s
Cooldown: 3.009071 s
Cooldown: 3.246924 s
Cooldown: 3.577561 s
Cooldown: 2.921688 s
Cooldown: 3.400275 s
Cooldown: 3.269621 s
Cooldown: 3.435562 s
Cooldown: 3.243552 s
Cooldown: 2.887470 s
Cooldown: 3.408370 s
Cooldown: 3.300995 s
Cooldown: 3.107516 s
Cooldown: 3.052505 s
Cooldown: 2.990242 s
Cooldown: 3.411858 s
Cooldown: 3.170981 s
Cooldown: 14.380217 s
Cooldown: 3.618305 s
Cooldown: 3.384215 s
Cooldown: 3.268916 s
Cooldown: 3.865791 s
Cooldown: 3.465715 s
Cooldown: 3.205032 s
Cooldown: 3.169449 s
Cooldown: 3.297821 s
Cooldown: 3.571677 s
Cooldown: 3.178708 s
Cooldown: 3.089736 s
Cooldown: 3.119598 s
Cooldown: 3.461558 s
Cooldown: 3.777726 s
Cooldown: 3.132542 s
Cooldown: 3.061267 s
Cooldown: 3.285083 s
Cooldown: 3.385186 s
Cooldown: 3.287979 s
Cooldown: 2.770593 s
Cooldown: 3.337531 s
Cooldown: 3.402833 s
Cooldown: 3.394881 s
Cooldown: 3.153931 s
Cooldown: 3.010810 s
Cooldown: 2.798511 s
Cooldown: 3.096493 s
Cooldown: 3.457253 s
Cooldown: 3.363672 s
Cooldown: 3.432608 s
Cooldown: 2.905020 s
Cooldown: 3.409875 s
Cooldown: 2.844348 s
Cooldown: 3.041460 s
Cooldown: 3.437291 s
Cooldown: 3.226322 s
Cooldown: 2.607206 s
Cooldown: 3.053752 s
Cooldown: 2.782913 s
Cooldown: 3.106385 s
Cooldown: 3.115015 s
Cooldown: 2.830398 s
Cooldown: 2.740190 s
Cooldown: 3.485461 s
Cooldown: 3.032902 s
Cooldown: 2.932765 s
Cooldown: 2.847667 s
Cooldown: 2.764135 s
Cooldown: 2.530678 s
Cooldown: 2.473537 s
Cooldown: 2.950590 s
Cooldown: 2.853637 s
Cooldown: 2.946091 s
Cooldown: 2.529339 s
Cooldown: 2.566866 s
Cooldown: 2.923064 s
Cooldown: 3.076731 s
Cooldown: 3.003178 s
Cooldown: 2.695676 s
Cooldown: 3.039881 s
Cooldown: 2.958903 s
Cooldown: 2.911550 s
Cooldown: 2.984364 s
Cooldown: 2.997248 s
Cooldown: 2.983256 s
Cooldown: 2.892180 s
Cooldown: 2.848828 s
Cooldown: 2.758020 s
Cooldown: 2.897590 s
Cooldown: 3.073340 s
Cooldown: 2.978631 s
Cooldown: 3.013334 s
Cooldown: 3.474159 s
Cooldown: 2.677630 s
Cooldown: 3.017647 s
Cooldown: 3.108623 s
Cooldown: 3.077086 s
Cooldown: 2.853481 s
Cooldown: 2.933822 s
Cooldown: 3.791744 s
Cooldown: 2.702288 s
Cooldown: 2.783621 s
Cooldown: 2.944243 s
Cooldown: 3.251211 s
Cooldown: 2.643231 s
Cooldown: 2.929280 s
Cooldown: 2.725125 s
Cooldown: 2.798736 s
Cooldown: 2.711486 s
Cooldown: 3.005917 s
Cooldown: 3.148707 s
Cooldown: 2.974276 s
Cooldown: 3.135865 s
Cooldown: 3.063095 s
Cooldown: 3.173129 s
Cooldown: 3.364802 s
Cooldown: 3.202456 s
Cooldown: 3.085532 s
Cooldown: 3.086547 s
Cooldown: 2.983572 s
Cooldown: 3.344399 s
Cooldown: 3.471648 s
Cooldown: 3.182660 s
Cooldown: 2.889326 s
Cooldown: 3.385708 s
Cooldown: 3.325587 s
Cooldown: 3.512323 s
Cooldown: 3.190126 s
Cooldown: 3.184290 s
Cooldown: 3.189892 s
Cooldown: 3.153562 s
Cooldown: 3.591234 s
Cooldown: 3.056939 s
Cooldown: 2.891209 s
Cooldown: 3.196761 s
Cooldown: 3.362218 s
Cooldown: 3.306169 s
Cooldown: 3.417469 s
Cooldown: 3.126144 s
Cooldown: 3.604981 s
Cooldown: 3.473299 s
Cooldown: 3.240938 s
Cooldown: 4.016133 s
Cooldown: 3.202292 s
Cooldown: 3.407695 s
Cooldown: 3.496108 s
Cooldown: 3.427910 s
Cooldown: 3.217812 s
Cooldown: 3.525484 s
Cooldown: 3.255780 s
Cooldown: 2.991622 s
Cooldown: 2.988534 s
Cooldown: 3.066020 s
Cooldown: 2.960986 s
Cooldown: 3.107806 s
Cooldown: 2.546939 s
Cooldown: 2.890933 s
Cooldown: 2.929263 s
Cooldown: 2.780153 s
Cooldown: 2.840926 s
Cooldown: 3.132402 s
Cooldown: 2.972324 s
Cooldown: 3.099830 s
Cooldown: 3.103286 s
Cooldown: 3.382707 s
Cooldown: 2.828979 s
Cooldown: 2.887250 s
Cooldown: 3.053506 s
Cooldown: 2.715862 s
Cooldown: 3.051989 s
Cooldown: 2.925627 s
Cooldown: 3.018746 s
Cooldown: 2.882236 s
Cooldown: 3.024824 s
Cooldown: 2.758782 s
Cooldown: 3.085032 s
Cooldown: 3.160453 s
Cooldown: 3.051233 s
Cooldown: 3.070974 s
Cooldown: 3.122089 s
Cooldown: 3.077948 s
Cooldown: 3.137196 s
Cooldown: 3.276485 s
Cooldown: 2.891095 s
Cooldown: 2.860098 s
Cooldown: 2.823753 s
Cooldown: 2.875262 s
Cooldown: 2.615208 s
Cooldown: 2.803291 s
Cooldown: 2.898986 s
Cooldown: 3.024579 s
Cooldown: 3.492730 s
Cooldown: 3.379602 s
Cooldown: 3.453742 s
Cooldown: 10.107302 s
Cooldown: 3.347407 s
Cooldown: 3.492337 s
Cooldown: 3.392190 s
Cooldown: 3.237902 s
Cooldown: 3.568014 s
Cooldown: 3.324823 s
Cooldown: 3.456858 s
Cooldown: 3.410094 s
Cooldown: 3.468115 s
Cooldown: 3.587089 s
Cooldown: 3.241937 s
Cooldown: 2.919139 s
Cooldown: 3.074044 s
Cooldown: 3.001394 s
Cooldown: 3.279376 s
Cooldown: 3.015599 s
Cooldown: 3.189286 s
Cooldown: 3.258379 s
Cooldown: 3.392196 s
Cooldown: 3.171295 s
Cooldown: 3.018139 s
Cooldown: 3.190985 s
Cooldown: 2.902786 s
Cooldown: 2.812857 s
Cooldown: 2.846222 s
Cooldown: 3.235767 s
Cooldown: 3.118082 s
Cooldown: 3.158174 s
Cooldown: 3.528380 s
Cooldown: 2.848619 s
Cooldown: 3.423524 s
Cooldown: 3.123077 s
Cooldown: 2.989700 s
Cooldown: 2.895231 s
Cooldown: 3.244643 s
Cooldown: 3.680229 s
Cooldown: 3.096892 s
Cooldown: 3.032901 s
Cooldown: 3.254254 s
Cooldown: 3.362072 s
Cooldown: 3.392036 s
Cooldown: 3.226773 s
Cooldown: 3.116825 s
Cooldown: 2.829333 s
Cooldown: 2.893839 s
Cooldown: 2.965839 s
Cooldown: 3.055167 s
Cooldown: 3.057967 s
Cooldown: 3.066581 s
Cooldown: 3.058296 s
Cooldown: 2.948629 s
Cooldown: 3.049045 s
Cooldown: 2.804426 s
Cooldown: 2.843648 s
Cooldown: 2.826196 s
Cooldown: 3.176598 s
Cooldown: 2.924291 s
Cooldown: 3.012076 s
Cooldown: 3.478473 s
Cooldown: 2.851062 s
Cooldown: 2.934840 s
Cooldown: 3.358859 s
Cooldown: 3.653523 s
Cooldown: 3.469176 s
Cooldown: 3.565029 s
Cooldown: 3.448643 s
Cooldown: 3.687020 s
Cooldown: 3.063322 s
Cooldown: 3.111118 s
Cooldown: 2.524821 s
Cooldown: 3.156856 s
Cooldown: 3.190142 s
Cooldown: 2.719431 s
Cooldown: 2.998419 s
Cooldown: 2.990410 s
Cooldown: 2.653514 s
Cooldown: 2.950280 s
Cooldown: 3.074001 s
Cooldown: 3.153045 s
Cooldown: 2.973015 s
Cooldown: 3.081572 s
Cooldown: 2.999375 s
Cooldown: 3.008103 s
Cooldown: 2.816267 s
Cooldown: 3.107006 s
Cooldown: 3.355636 s
Cooldown: 3.055559 s
Cooldown: 2.863781 s
Cooldown: 2.841385 s
Cooldown: 3.207930 s
Cooldown: 2.932488 s
Cooldown: 3.078929 s
Cooldown: 3.081285 s
Cooldown: 2.704963 s
Cooldown: 3.261056 s
Cooldown: 3.150672 s
Cooldown: 3.472540 s
Cooldown: 2.881394 s
Cooldown: 3.282759 s
Cooldown: 3.387181 s
Cooldown: 3.527764 s
Cooldown: 3.172517 s
Cooldown: 2.851168 s
Cooldown: 3.031341 s
Cooldown: 3.342606 s
Cooldown: 3.178388 s
Cooldown: 3.276950 s
Cooldown: 3.181286 s
Cooldown: 2.791356 s
Cooldown: 2.901566 s
Cooldown: 3.163164 s
Cooldown: 3.128538 s
Cooldown: 3.193762 s
Cooldown: 3.032554 s
Cooldown: 2.994822 s
Cooldown: 3.237133 s
Cooldown: 3.569447 s
Cooldown: 2.960951 s
Cooldown: 3.223966 s
Cooldown: 2.842471 s
Cooldown: 2.770647 s
Cooldown: 3.185523 s
Cooldown: 2.779003 s
Cooldown: 3.115188 s
Cooldown: 2.821897 s
Cooldown: 3.164267 s
Cooldown: 2.921422 s
Cooldown: 3.153002 s
Cooldown: 3.065842 s
Cooldown: 2.907011 s
Cooldown: 2.833876 s
Cooldown: 3.049824 s
Cooldown: 2.695572 s
Cooldown: 2.903364 s
Cooldown: 3.423910 s
Cooldown: 3.217639 s
Cooldown: 3.237097 s
Cooldown: 3.269695 s
Cooldown: 3.112052 s
Cooldown: 2.837451 s
Cooldown: 2.815427 s
Cooldown: 3.081930 s
Cooldown: 3.211845 s
Cooldown: 2.991718 s
Cooldown: 4.072141 s
Cooldown: 2.962025 s
Cooldown: 3.412013 s
Cooldown: 3.133189 s
Cooldown: 3.139056 s
Cooldown: 3.031704 s
Cooldown: 2.889603 s
Cooldown: 3.167853 s
Cooldown: 3.212139 s
Cooldown: 3.033513 s
Cooldown: 2.619666 s
Cooldown: 2.755595 s
Cooldown: 2.777825 s
Cooldown: 2.855196 s
Cooldown: 3.373363 s
Cooldown: 2.421793 s
Cooldown: 2.800626 s
Cooldown: 2.519285 s
Cooldown: 2.669472 s
Cooldown: 2.503660 s
Cooldown: 3.041849 s
Cooldown: 2.683186 s
Cooldown: 2.540821 s
Cooldown: 2.426702 s
Cooldown: 2.885455 s
Cooldown: 2.784564 s
Cooldown: 2.598659 s
Cooldown: 2.668185 s
Cooldown: 2.657027 s
Cooldown: 2.657610 s
Cooldown: 2.679784 s
Cooldown: 2.781416 s
Cooldown: 2.891042 s
Cooldown: 2.706108 s
Cooldown: 2.482089 s
Cooldown: 2.439039 s
Cooldown: 2.880994 s
Cooldown: 2.435584 s
Cooldown: 2.729378 s
Cooldown: 2.887928 s
Cooldown: 2.612423 s
Cooldown: 3.001074 s
Cooldown: 2.726941 s
Cooldown: 2.496456 s
Cooldown: 2.517373 s
Cooldown: 2.740765 s
Cooldown: 2.565563 s
Cooldown: 2.787378 s
Cooldown: 2.439182 s
Cooldown: 2.916299 s
Cooldown: 2.775081 s
Cooldown: 3.116335 s
Cooldown: 2.841768 s
Cooldown: 2.733034 s
Cooldown: 2.924633 s
Cooldown: 2.945396 s
Cooldown: 2.605820 s
Cooldown: 3.275520 s
Cooldown: 2.928370 s
Cooldown: 2.916524 s
Cooldown: 2.825303 s
Cooldown: 3.161726 s
Cooldown: 2.859056 s
Cooldown: 2.639486 s
Cooldown: 2.921321 s
Cooldown: 2.602796 s
Cooldown: 2.966992 s
Cooldown: 2.526981 s
Cooldown: 2.666121 s
Cooldown: 2.890169 s
Cooldown: 2.939864 s
Cooldown: 2.871130 s
Cooldown: 2.678813 s
Cooldown: 3.068339 s
Cooldown: 2.909564 s
Cooldown: 2.996562 s
Cooldown: 2.848673 s
Cooldown: 2.782376 s
Cooldown: 2.817186 s
Cooldown: 3.036731 s
Cooldown: 3.155621 s
Cooldown: 2.998294 s
Cooldown: 3.076253 s
Cooldown: 2.783060 s
Cooldown: 2.653904 s
Cooldown: 2.547356 s
Cooldown: 2.586875 s
Cooldown: 2.828064 s
Cooldown: 2.710350 s
Cooldown: 2.766917 s
Cooldown: 3.058324 s
Cooldown: 2.725585 s
Cooldown: 2.847948 s
Cooldown: 2.626379 s
Cooldown: 2.845488 s
Cooldown: 2.975406 s
Cooldown: 2.882057 s
Cooldown: 2.570025 s
Cooldown: 3.139402 s
Cooldown: 2.714748 s
Cooldown: 3.119316 s
Cooldown: 2.917661 s
Cooldown: 2.566304 s
Cooldown: 2.738228 s
Cooldown: 2.974273 s
Cooldown: 2.974784 s
Cooldown: 2.544570 s
Cooldown: 2.693479 s
Cooldown: 2.860539 s
Cooldown: 2.456997 s
Cooldown: 3.020984 s
Cooldown: 2.786009 s
Cooldown: 2.659073 s
Cooldown: 2.686288 s
Cooldown: 2.670491 s
Cooldown: 2.821247 s
Cooldown: 2.924623 s
Cooldown: 2.606235 s
Cooldown: 3.013164 s
Cooldown: 2.768584 s
Cooldown: 2.967887 s
Cooldown: 3.103157 s
Cooldown: 2.715790 s
Cooldown: 2.826969 s
Cooldown: 2.829008 s
Cooldown: 3.050680 s
Cooldown: 2.898805 s
Cooldown: 3.090589 s
Cooldown: 2.484563 s
Cooldown: 2.782881 s
Cooldown: 3.065337 s
Cooldown: 3.217483 s
Cooldown: 2.655231 s
Cooldown: 2.779583 s
Cooldown: 2.758654 s
Cooldown: 2.902559 s
Cooldown: 2.794161 s
Cooldown: 3.208302 s
Cooldown: 2.899118 s
Cooldown: 2.801276 s
Cooldown: 2.811839 s
Cooldown: 2.866496 s
Cooldown: 2.615949 s
Cooldown: 3.220225 s
Cooldown: 2.765174 s
Cooldown: 3.198675 s
Cooldown: 2.758160 s
Cooldown: 2.785569 s
Cooldown: 2.852703 s
Cooldown: 2.529722 s
Cooldown: 2.691436 s
Cooldown: 2.838332 s
Cooldown: 2.468707 s
Cooldown: 12.993104 s
Cooldown: 3.299884 s
Cooldown: 2.917995 s
Cooldown: 2.701787 s
Cooldown: 2.634954 s
Cooldown: 2.833832 s
Cooldown: 2.847376 s
Cooldown: 2.898668 s
Cooldown: 3.090645 s
Cooldown: 2.718738 s
Cooldown: 2.604830 s
Cooldown: 2.559206 s
Cooldown: 2.678486 s
Cooldown: 2.610828 s
Cooldown: 2.588379 s
Cooldown: 2.581817 s
Cooldown: 2.626906 s
Cooldown: 2.979834 s
Cooldown: 2.551885 s
Cooldown: 2.720944 s
Cooldown: 2.853437 s
Cooldown: 2.521857 s
Cooldown: 3.296760 s
Cooldown: 2.756314 s
Cooldown: 2.897841 s
Cooldown: 3.020933 s
Cooldown: 2.910665 s
Cooldown: 2.596576 s
Cooldown: 2.414026 s
Cooldown: 2.759036 s
Cooldown: 2.759311 s
Cooldown: 2.598741 s
Cooldown: 2.621324 s
Cooldown: 2.648465 s
Cooldown: 2.872848 s
Cooldown: 2.862492 s
Cooldown: 2.984481 s
Cooldown: 3.006778 s
Cooldown: 2.636004 s
Cooldown: 2.995292 s
Cooldown: 2.520250 s
Cooldown: 2.704144 s
Cooldown: 2.883395 s
Cooldown: 3.237521 s
Cooldown: 2.899487 s
Cooldown: 2.999370 s
Cooldown: 3.094295 s
Cooldown: 2.844044 s
Cooldown: 2.967583 s
Cooldown: 2.757182 s
Cooldown: 3.304090 s
Cooldown: 3.120893 s
Cooldown: 3.174526 s
Cooldown: 3.375749 s
Cooldown: 3.147597 s
Cooldown: 3.215657 s
Cooldown: 3.207023 s
Cooldown: 3.276226 s
Cooldown: 3.249457 s
Cooldown: 3.368537 s
Cooldown: 3.351758 s
Cooldown: 3.263674 s
Cooldown: 3.528372 s
Cooldown: 3.351279 s
Cooldown: 3.203776 s
Cooldown: 3.120660 s
Cooldown: 3.307628 s
Cooldown: 3.324424 s
Cooldown: 3.049641 s
Cooldown: 3.259276 s
Cooldown: 2.652570 s
Cooldown: 3.068849 s
Cooldown: 3.334231 s
Cooldown: 3.359870 s
Cooldown: 3.245521 s
Cooldown: 2.971277 s
Cooldown: 2.935207 s
Cooldown: 3.134291 s
Cooldown: 3.169480 s
Cooldown: 3.263976 s
Cooldown: 2.927274 s
Cooldown: 3.064347 s
Cooldown: 3.247577 s
Cooldown: 2.786089 s
Cooldown: 2.730627 s
Cooldown: 2.788665 s
Cooldown: 2.967433 s
Cooldown: 2.840939 s
Cooldown: 2.933300 s
Cooldown: 3.329599 s
Cooldown: 3.172904 s
Cooldown: 3.199655 s
Cooldown: 3.214984 s
Cooldown: 3.267826 s
Cooldown: 3.064427 s
Cooldown: 3.480780 s
Cooldown: 2.901043 s
Cooldown: 3.237010 s
Cooldown: 2.944813 s
Cooldown: 2.485163 s
Cooldown: 2.518222 s
Cooldown: 2.799307 s
Cooldown: 2.437313 s
Cooldown: 2.600294 s
Cooldown: 2.765025 s
Cooldown: 2.503969 s
Cooldown: 3.004433 s
Cooldown: 2.641345 s
Cooldown: 2.697979 s
Cooldown: 2.890746 s
Cooldown: 2.614504 s
Cooldown: 2.757048 s
Cooldown: 2.697363 s
Cooldown: 2.756450 s
Cooldown: 2.974343 s
Cooldown: 3.009169 s
Cooldown: 2.695458 s
Cooldown: 2.568799 s
Cooldown: 2.653427 s
Cooldown: 2.574750 s
Cooldown: 3.015602 s
Cooldown: 3.009349 s
Cooldown: 3.174053 s
Cooldown: 2.941965 s
Cooldown: 2.967615 s
Cooldown: 2.874143 s
Cooldown: 3.349796 s
Cooldown: 3.017779 s
Cooldown: 2.876210 s
Cooldown: 2.889668 s
Cooldown: 2.999048 s
Cooldown: 2.427691 s
Cooldown: 2.979998 s
Cooldown: 3.069156 s
Cooldown: 3.167144 s
Cooldown: 3.602566 s
Cooldown: 3.453490 s
Cooldown: 3.462228 s
Cooldown: 3.252577 s
Cooldown: 3.185402 s
Cooldown: 2.936434 s
Cooldown: 3.579496 s
Cooldown: 3.328839 s
Cooldown: 3.201237 s
Cooldown: 3.401886 s
Cooldown: 3.149132 s
Cooldown: 3.006957 s
Cooldown: 3.161347 s
Cooldown: 2.927367 s
Cooldown: 3.381300 s
Cooldown: 3.402600 s
Cooldown: 3.038500 s
Cooldown: 3.190063 s
Cooldown: 3.356829 s
Cooldown: 2.883832 s
Cooldown: 3.392541 s
Cooldown: 9.969945 s
Cooldown: 3.695916 s
Cooldown: 2.915017 s
Cooldown: 3.343520 s
Cooldown: 3.369182 s
Cooldown: 3.472021 s
Cooldown: 2.841924 s
Cooldown: 2.954685 s
Cooldown: 3.043388 s
Cooldown: 3.059517 s
Cooldown: 3.525293 s
Cooldown: 2.819867 s
Cooldown: 2.976909 s
Cooldown: 2.890835 s
Cooldown: 3.164697 s
Cooldown: 2.885139 s
Cooldown: 3.134678 s
Cooldown: 3.534658 s
Cooldown: 3.428341 s
Cooldown: 3.411087 s
Cooldown: 3.822611 s
Cooldown: 3.130189 s
Cooldown: 3.073464 s
Cooldown: 3.108134 s
Cooldown: 2.971189 s
Cooldown: 3.022075 s
Cooldown: 3.190541 s
Cooldown: 2.659582 s
Cooldown: 3.447993 s
Cooldown: 3.169104 s
Cooldown: 3.033773 s
Cooldown: 3.367739 s
Cooldown: 3.324363 s
Cooldown: 3.454576 s
Cooldown: 3.250294 s
Cooldown: 2.950046 s
Cooldown: 3.296665 s
Cooldown: 3.046719 s
Cooldown: 3.114202 s
Cooldown: 3.308175 s
Cooldown: 3.348231 s
Cooldown: 2.986647 s
Cooldown: 2.820569 s
Cooldown: 3.137510 s
Cooldown: 3.621412 s
Cooldown: 3.715091 s
Cooldown: 3.351601 s
Cooldown: 3.471950 s
Cooldown: 3.202649 s
Cooldown: 3.069795 s
Cooldown: 2.972946 s
Cooldown: 3.082057 s
Cooldown: 3.021909 s
Cooldown: 3.005285 s
Cooldown: 2.889422 s
Cooldown: 2.972989 s
Cooldown: 3.091878 s
Cooldown: 3.020579 s
Cooldown: 3.346756 s
Cooldown: 3.039624 s
Cooldown: 3.200268 s
Cooldown: 3.119964 s
Cooldown: 3.230907 s
Cooldown: 3.033769 s
Cooldown: 3.095035 s
Cooldown: 3.010926 s
Cooldown: 3.357167 s
Cooldown: 3.275888 s
Cooldown: 2.765055 s
Cooldown: 3.005400 s
Cooldown: 2.908569 s
Cooldown: 3.340733 s
Cooldown: 2.857166 s
Cooldown: 3.077764 s
Cooldown: 2.827150 s
Cooldown: 2.758940 s
Cooldown: 18.396747 s
Cooldown: 3.322372 s
Cooldown: 2.947149 s
Cooldown: 3.018640 s
Cooldown: 3.203337 s
Cooldown: 3.050257 s
Cooldown: 3.459263 s
Cooldown: 3.015537 s
Cooldown: 3.204473 s
Cooldown: 2.659526 s
Cooldown: 2.577959 s
Cooldown: 2.899022 s
Cooldown: 2.521895 s
Cooldown: 2.832588 s
Cooldown: 2.491584 s
Cooldown: 2.956968 s
Cooldown: 2.808956 s
Cooldown: 2.734866 s
Cooldown: 3.026097 s
Cooldown: 2.763889 s
Cooldown: 3.271950 s
Cooldown: 3.007068 s
Cooldown: 3.310019 s
Cooldown: 2.858840 s
Cooldown: 3.192533 s
Cooldown: 2.874124 s
Cooldown: 2.785250 s
Cooldown: 16.700131 s
Cooldown: 3.056879 s
Cooldown: 2.939636 s
Cooldown: 3.409924 s
Cooldown: 3.622153 s
Cooldown: 3.172422 s
Cooldown: 3.027866 s
Cooldown: 3.279844 s
Cooldown: 3.115377 s
Cooldown: 3.179364 s
Cooldown: 3.150009 s
Cooldown: 2.927341 s
Cooldown: 2.901857 s
Cooldown: 3.142134 s
Cooldown: 2.800649 s
Cooldown: 2.722029 s
Cooldown: 2.622485 s
Cooldown: 3.404080 s
Cooldown: 3.173397 s
Cooldown: 3.035814 s
Cooldown: 2.907292 s
Cooldown: 2.898283 s
Cooldown: 3.019162 s
Cooldown: 2.964597 s
Cooldown: 2.903149 s
Cooldown: 2.782025 s
Cooldown: 2.637742 s
Cooldown: 3.975289 s
Cooldown: 3.912476 s
Cooldown: 2.887191 s
Cooldown: 2.876844 s
Cooldown: 2.900945 s
Cooldown: 2.984832 s
Cooldown: 2.919059 s
Cooldown: 3.174085 s
Cooldown: 3.228182 s
Cooldown: 3.205647 s
Cooldown: 3.395582 s
Cooldown: 3.245813 s
Cooldown: 3.708943 s
Cooldown: 3.440732 s
Cooldown: 3.774121 s
Cooldown: 3.118061 s
Cooldown: 3.675158 s
Cooldown: 3.196144 s
Cooldown: 3.638230 s
Cooldown: 3.573488 s
Cooldown: 3.430151 s
Cooldown: 3.526813 s
Cooldown: 3.703872 s
Cooldown: 3.586544 s
Cooldown: 3.199546 s
Cooldown: 3.069179 s
Cooldown: 3.497317 s
Cooldown: 2.927835 s
Cooldown: 3.466125 s
Cooldown: 3.902838 s
Cooldown: 17.593607 s
Cooldown: 3.141206 s
Cooldown: 4.057237 s
Cooldown: 3.757498 s
Cooldown: 3.511613 s
Cooldown: 3.432912 s
Cooldown: 3.217517 s
Cooldown: 3.581785 s
Cooldown: 3.543186 s
