--- COOLDOWN SIMULATION ANALYSIS ---
Generated at: 2025-10-10 18:20:11
Total Entries: 10000
Cooldown: 2.782734 s
Cooldown: 3.058197 s
Cooldown: 2.729054 s
Cooldown: 2.682147 s
Cooldown: 2.860787 s
Cooldown: 2.603718 s
Cooldown: 2.413151 s
Cooldown: 2.728364 s
Cooldown: 2.947647 s
Cooldown: 2.494554 s
Cooldown: 2.649513 s
Cooldown: 3.097173 s
Cooldown: 3.022860 s
Cooldown: 2.633562 s
Cooldown: 2.634025 s
Cooldown: 2.439517 s
Cooldown: 2.584421 s
Cooldown: 2.740108 s
Cooldown: 3.080659 s
Cooldown: 2.750091 s
Cooldown: 2.826759 s
Cooldown: 3.130874 s
Cooldown: 3.078341 s
Cooldown: 2.851449 s
Cooldown: 3.168483 s
Cooldown: 2.975741 s
Cooldown: 2.507519 s
Cooldown: 2.535901 s
Cooldown: 2.863623 s
Cooldown: 2.763641 s
Cooldown: 2.809922 s
Cooldown: 2.794085 s
Cooldown: 3.254932 s
Cooldown: 3.299984 s
Cooldown: 3.060316 s
Cooldown: 3.004956 s
Cooldown: 2.849091 s
Cooldown: 3.096432 s
Cooldown: 3.180847 s
Cooldown: 2.928859 s
Cooldown: 3.196306 s
Cooldown: 2.783785 s
Cooldown: 3.158088 s
Cooldown: 2.745972 s
Cooldown: 3.102867 s
Cooldown: 2.642807 s
Cooldown: 2.657611 s
Cooldown: 3.057142 s
Cooldown: 3.333757 s
Cooldown: 3.072494 s
Cooldown: 3.367241 s
Cooldown: 3.286651 s
Cooldown: 3.329730 s
Cooldown: 3.291984 s
Cooldown: 3.264438 s
Cooldown: 3.265875 s
Cooldown: 3.217226 s
Cooldown: 3.558598 s
Cooldown: 3.186793 s
Cooldown: 3.390066 s
Cooldown: 3.599393 s
Cooldown: 3.425095 s
Cooldown: 2.951214 s
Cooldown: 3.407704 s
Cooldown: 2.993389 s
Cooldown: 3.016477 s
Cooldown: 3.367117 s
Cooldown: 3.410515 s
Cooldown: 2.838875 s
Cooldown: 3.345223 s
Cooldown: 3.166241 s
Cooldown: 3.085520 s
Cooldown: 3.694001 s
Cooldown: 3.003121 s
Cooldown: 2.556178 s
Cooldown: 3.221459 s
Cooldown: 2.871462 s
Cooldown: 2.971577 s
Cooldown: 3.160427 s
Cooldown: 3.042819 s
Cooldown: 2.983039 s
Cooldown: 3.257819 s
Cooldown: 3.193062 s
Cooldown: 2.928989 s
Cooldown: 3.171716 s
Cooldown: 3.506718 s
Cooldown: 3.497121 s
Cooldown: 3.473864 s
Cooldown: 3.353227 s
Cooldown: 3.069984 s
Cooldown: 3.637370 s
Cooldown: 3.696131 s
Cooldown: 3.402697 s
Cooldown: 3.422651 s
Cooldown: 3.445547 s
Cooldown: 2.983010 s
Cooldown: 3.115455 s
Cooldown: 2.910308 s
Cooldown: 3.222521 s
Cooldown: 3.366265 s
Cooldown: 2.876686 s
Cooldown: 3.129290 s
Cooldown: 3.115411 s
Cooldown: 3.537002 s
Cooldown: 3.361038 s
Cooldown: 2.969292 s
Cooldown: 3.173977 s
Cooldown: 3.194867 s
Cooldown: 3.485388 s
Cooldown: 3.944960 s
Cooldown: 3.633962 s
Cooldown: 3.837825 s
Cooldown: 3.213655 s
Cooldown: 3.081944 s
Cooldown: 3.020056 s
Cooldown: 2.865408 s
Cooldown: 2.589017 s
Cooldown: 3.012861 s
Cooldown: 2.808449 s
Cooldown: 2.924870 s
Cooldown: 2.952462 s
Cooldown: 2.538782 s
Cooldown: 2.997825 s
Cooldown: 3.077094 s
Cooldown: 2.803002 s
Cooldown: 2.912930 s
Cooldown: 2.828955 s
Cooldown: 2.911542 s
Cooldown: 3.555441 s
Cooldown: 2.818662 s
Cooldown: 3.111795 s
Cooldown: 2.810958 s
Cooldown: 3.480818 s
Cooldown: 3.187566 s
Cooldown: 3.131628 s
Cooldown: 3.595213 s
Cooldown: 3.383556 s
Cooldown: 3.227268 s
Cooldown: 3.036952 s
Cooldown: 3.052726 s
Cooldown: 3.201299 s
Cooldown: 3.712168 s
Cooldown: 3.171792 s
Cooldown: 3.177203 s
Cooldown: 2.835644 s
Cooldown: 2.792270 s
Cooldown: 2.864805 s
Cooldown: 2.953758 s
Cooldown: 2.610211 s
Cooldown: 3.011785 s
Cooldown: 2.564803 s
Cooldown: 2.721431 s
Cooldown: 2.845673 s
Cooldown: 2.904591 s
Cooldown: 2.467559 s
Cooldown: 2.923077 s
Cooldown: 2.571144 s
Cooldown: 2.437059 s
Cooldown: 2.590821 s
Cooldown: 3.002745 s
Cooldown: 2.914768 s
Cooldown: 2.795138 s
Cooldown: 2.981474 s
Cooldown: 2.754789 s
Cooldown: 2.870431 s
Cooldown: 2.829203 s
Cooldown: 2.759454 s
Cooldown: 3.162693 s
Cooldown: 2.879766 s
Cooldown: 2.813452 s
Cooldown: 2.666233 s
Cooldown: 3.157645 s
Cooldown: 3.128979 s
Cooldown: 2.849602 s
Cooldown: 2.617121 s
Cooldown: 2.644142 s
Cooldown: 2.994989 s
Cooldown: 2.719313 s
Cooldown: 2.508016 s
Cooldown: 2.608953 s
Cooldown: 2.707554 s
Cooldown: 2.424399 s
Cooldown: 2.544611 s
Cooldown: 2.727309 s
Cooldown: 2.959149 s
Cooldown: 2.527142 s
Cooldown: 2.868906 s
Cooldown: 24.760853 s
Cooldown: 3.102308 s
Cooldown: 2.772786 s
Cooldown: 3.307306 s
Cooldown: 3.421228 s
Cooldown: 2.882050 s
Cooldown: 3.325625 s
Cooldown: 2.972319 s
Cooldown: 3.041460 s
Cooldown: 3.008488 s
Cooldown: 3.009341 s
Cooldown: 3.105985 s
Cooldown: 3.091840 s
Cooldown: 3.010088 s
Cooldown: 3.032985 s
Cooldown: 2.870480 s
Cooldown: 3.074112 s
Cooldown: 2.780250 s
Cooldown: 2.910970 s
Cooldown: 2.705656 s
Cooldown: 2.519756 s
Cooldown: 2.828975 s
Cooldown: 3.001598 s
Cooldown: 2.813529 s
Cooldown: 3.093876 s
Cooldown: 2.689576 s
Cooldown: 3.186857 s
Cooldown: 3.427612 s
Cooldown: 3.164583 s
Cooldown: 2.681149 s
Cooldown: 2.556576 s
Cooldown: 2.654564 s
Cooldown: 3.129033 s
Cooldown: 2.682357 s
Cooldown: 2.588944 s
Cooldown: 3.013394 s
Cooldown: 2.693178 s
Cooldown: 3.267939 s
Cooldown: 2.928742 s
Cooldown: 3.235974 s
Cooldown: 2.884929 s
Cooldown: 3.077887 s
Cooldown: 3.456547 s
Cooldown: 2.783632 s
Cooldown: 3.213570 s
Cooldown: 3.072318 s
Cooldown: 3.243660 s
Cooldown: 3.080433 s
Cooldown: 3.122601 s
Cooldown: 3.199603 s
Cooldown: 3.350032 s
Cooldown: 3.267826 s
Cooldown: 2.966125 s
Cooldown: 3.077149 s
Cooldown: 3.272819 s
Cooldown: 3.030470 s
Cooldown: 3.524129 s
Cooldown: 3.442870 s
Cooldown: 3.244065 s
Cooldown: 3.295549 s
Cooldown: 3.073535 s
Cooldown: 3.271903 s
Cooldown: 3.055963 s
Cooldown: 3.227490 s
Cooldown: 3.283770 s
Cooldown: 3.058663 s
Cooldown: 2.699658 s
Cooldown: 3.346579 s
Cooldown: 2.942087 s
Cooldown: 2.981947 s
Cooldown: 2.898746 s
Cooldown: 3.446676 s
Cooldown: 2.982912 s
Cooldown: 2.939608 s
Cooldown: 3.168191 s
Cooldown: 3.057227 s
Cooldown: 2.818879 s
Cooldown: 3.088749 s
Cooldown: 3.039950 s
Cooldown: 3.525549 s
Cooldown: 3.276695 s
Cooldown: 2.828629 s
Cooldown: 2.809540 s
Cooldown: 2.990605 s
Cooldown: 3.496859 s
Cooldown: 2.720756 s
Cooldown: 2.806415 s
Cooldown: 2.963695 s
Cooldown: 3.160724 s
Cooldown: 2.874442 s
Cooldown: 2.867909 s
Cooldown: 3.019329 s
Cooldown: 2.880240 s
Cooldown: 2.677871 s
Cooldown: 2.488839 s
Cooldown: 2.719604 s
Cooldown: 2.629866 s
Cooldown: 3.132965 s
Cooldown: 2.700497 s
Cooldown: 2.745160 s
Cooldown: 2.794717 s
Cooldown: 2.898267 s
Cooldown: 2.835335 s
Cooldown: 2.649243 s
Cooldown: 2.641012 s
Cooldown: 2.899652 s
Cooldown: 2.890751 s
Cooldown: 2.893454 s
Cooldown: 2.746247 s
Cooldown: 2.842401 s
Cooldown: 2.762698 s
Cooldown: 3.192559 s
Cooldown: 3.006845 s
Cooldown: 2.687990 s
Cooldown: 2.903762 s
Cooldown: 3.064986 s
Cooldown: 3.116710 s
Cooldown: 3.141489 s
Cooldown: 3.629857 s
Cooldown: 2.834529 s
Cooldown: 2.879782 s
Cooldown: 3.540232 s
Cooldown: 2.818238 s
Cooldown: 2.622768 s
Cooldown: 2.553062 s
Cooldown: 2.755000 s
Cooldown: 3.069100 s
Cooldown: 2.596965 s
Cooldown: 2.951053 s
Cooldown: 2.710964 s
Cooldown: 2.977835 s
Cooldown: 2.745909 s
Cooldown: 2.631454 s
Cooldown: 2.763281 s
Cooldown: 2.801649 s
Cooldown: 2.582885 s
Cooldown: 2.459550 s
Cooldown: 2.641832 s
Cooldown: 2.670831 s
Cooldown: 2.858935 s
Cooldown: 2.871705 s
Cooldown: 3.223416 s
Cooldown: 2.910390 s
Cooldown: 3.102251 s
Cooldown: 3.084620 s
Cooldown: 3.136073 s
Cooldown: 2.786737 s
Cooldown: 3.210699 s
Cooldown: 3.153380 s
Cooldown: 3.410988 s
Cooldown: 3.687822 s
Cooldown: 2.886345 s
Cooldown: 2.923949 s
Cooldown: 2.742106 s
Cooldown: 2.829824 s
Cooldown: 2.909158 s
Cooldown: 2.769902 s
Cooldown: 3.048235 s
Cooldown: 2.999512 s
Cooldown: 2.716869 s
Cooldown: 2.617709 s
Cooldown: 2.709021 s
Cooldown: 2.940841 s
Cooldown: 2.722631 s
Cooldown: 2.822098 s
Cooldown: 2.472755 s
Cooldown: 2.818411 s
Cooldown: 2.830850 s
Cooldown: 2.665560 s
Cooldown: 3.030915 s
Cooldown: 3.027916 s
Cooldown: 2.468557 s
Cooldown: 2.669509 s
Cooldown: 3.011734 s
Cooldown: 3.053341 s
Cooldown: 2.970969 s
Cooldown: 3.476096 s
Cooldown: 3.166208 s
Cooldown: 2.998671 s
Cooldown: 3.048589 s
Cooldown: 2.978671 s
Cooldown: 3.158897 s
Cooldown: 3.085281 s
Cooldown: 3.841549 s
Cooldown: 2.855796 s
Cooldown: 2.985586 s
Cooldown: 3.162456 s
Cooldown: 3.096989 s
Cooldown: 2.845128 s
Cooldown: 3.202030 s
Cooldown: 3.135987 s
Cooldown: 3.348895 s
Cooldown: 3.375606 s
Cooldown: 3.000927 s
Cooldown: 3.030617 s
Cooldown: 3.814531 s
Cooldown: 2.790601 s
Cooldown: 2.943179 s
Cooldown: 3.050836 s
Cooldown: 3.219418 s
Cooldown: 3.049577 s
Cooldown: 3.110284 s
Cooldown: 3.217129 s
Cooldown: 2.918557 s
Cooldown: 3.455301 s
Cooldown: 2.788556 s
Cooldown: 2.799589 s
Cooldown: 2.813949 s
Cooldown: 2.971350 s
Cooldown: 2.746245 s
Cooldown: 2.937542 s
Cooldown: 2.882765 s
Cooldown: 2.831128 s
Cooldown: 3.144088 s
Cooldown: 3.018461 s
Cooldown: 2.721848 s
Cooldown: 3.016450 s
Cooldown: 3.070681 s
Cooldown: 3.069482 s
Cooldown: 3.166698 s
Cooldown: 2.878358 s
Cooldown: 3.333795 s
Cooldown: 3.438169 s
Cooldown: 3.389940 s
Cooldown: 3.387881 s
Cooldown: 3.143055 s
Cooldown: 3.397902 s
Cooldown: 2.682620 s
Cooldown: 2.779453 s
Cooldown: 3.218348 s
Cooldown: 2.967611 s
Cooldown: 3.228507 s
Cooldown: 3.436277 s
Cooldown: 3.835985 s
Cooldown: 2.989882 s
Cooldown: 3.120191 s
Cooldown: 3.137962 s
Cooldown: 2.974494 s
Cooldown: 3.200432 s
Cooldown: 2.558957 s
Cooldown: 3.030749 s
Cooldown: 3.337326 s
Cooldown: 3.121376 s
Cooldown: 3.104493 s
Cooldown: 3.480539 s
Cooldown: 3.358716 s
Cooldown: 3.164302 s
Cooldown: 3.258764 s
Cooldown: 3.173129 s
Cooldown: 3.027624 s
Cooldown: 3.277277 s
Cooldown: 3.438804 s
Cooldown: 3.403625 s
Cooldown: 3.566480 s
Cooldown: 3.393564 s
Cooldown: 3.866727 s
Cooldown: 3.201136 s
Cooldown: 3.726714 s
Cooldown: 3.617316 s
Cooldown: 3.446305 s
Cooldown: 3.253817 s
Cooldown: 3.571247 s
Cooldown: 2.833659 s
Cooldown: 3.037056 s
Cooldown: 2.993397 s
Cooldown: 3.640218 s
Cooldown: 2.876972 s
Cooldown: 2.784142 s
Cooldown: 3.098675 s
Cooldown: 2.850014 s
Cooldown: 2.774104 s
Cooldown: 2.842765 s
Cooldown: 2.848426 s
Cooldown: 2.814487 s
Cooldown: 3.104782 s
Cooldown: 2.804069 s
Cooldown: 3.121071 s
Cooldown: 3.140141 s
Cooldown: 3.464539 s
Cooldown: 3.318145 s
Cooldown: 3.086276 s
Cooldown: 3.499892 s
Cooldown: 3.434123 s
Cooldown: 3.628477 s
Cooldown: 3.260765 s
Cooldown: 3.001764 s
Cooldown: 3.159350 s
Cooldown: 3.189684 s
Cooldown: 3.232947 s
Cooldown: 3.044885 s
Cooldown: 2.901094 s
Cooldown: 3.206780 s
Cooldown: 2.940435 s
Cooldown: 3.490393 s
Cooldown: 3.071009 s
Cooldown: 3.460741 s
Cooldown: 3.396125 s
Cooldown: 3.425782 s
Cooldown: 2.998620 s
Cooldown: 3.159004 s
Cooldown: 3.134673 s
Cooldown: 3.120911 s
Cooldown: 3.067384 s
Cooldown: 2.701776 s
Cooldown: 3.274514 s
Cooldown: 3.040329 s
Cooldown: 2.882797 s
Cooldown: 3.073290 s
Cooldown: 2.966804 s
Cooldown: 2.948059 s
Cooldown: 2.841211 s
Cooldown: 2.911017 s
Cooldown: 2.470619 s
Cooldown: 2.974668 s
Cooldown: 2.983606 s
Cooldown: 2.497448 s
Cooldown: 2.827371 s
Cooldown: 2.703843 s
Cooldown: 2.792587 s
Cooldown: 3.086135 s
Cooldown: 2.894110 s
Cooldown: 2.738619 s
Cooldown: 2.464815 s
Cooldown: 2.497893 s
Cooldown: 2.649127 s
Cooldown: 2.690711 s
Cooldown: 2.683490 s
Cooldown: 2.482428 s
Cooldown: 3.001971 s
Cooldown: 2.846460 s
Cooldown: 3.310735 s
Cooldown: 3.395191 s
Cooldown: 2.903274 s
Cooldown: 2.906355 s
Cooldown: 3.036436 s
Cooldown: 2.979961 s
Cooldown: 3.221681 s
Cooldown: 3.465991 s
Cooldown: 2.914055 s
Cooldown: 3.000049 s
Cooldown: 2.828079 s
Cooldown: 2.686401 s
Cooldown: 2.903244 s
Cooldown: 2.794502 s
Cooldown: 2.681818 s
Cooldown: 2.872124 s
Cooldown: 3.162322 s
Cooldown: 2.884268 s
Cooldown: 2.915708 s
Cooldown: 3.270178 s
Cooldown: 2.967024 s
Cooldown: 3.030488 s
Cooldown: 2.915258 s
Cooldown: 3.007574 s
Cooldown: 3.119247 s
Cooldown: 2.903311 s
Cooldown: 3.085997 s
Cooldown: 2.823439 s
Cooldown: 2.817668 s
Cooldown: 2.658999 s
Cooldown: 2.947124 s
Cooldown: 3.069551 s
Cooldown: 2.959950 s
Cooldown: 2.873169 s
Cooldown: 2.913774 s
Cooldown: 2.998326 s
Cooldown: 3.102576 s
Cooldown: 2.926539 s
Cooldown: 3.114564 s
Cooldown: 2.888494 s
Cooldown: 2.637655 s
Cooldown: 2.437237 s
Cooldown: 2.896097 s
Cooldown: 2.714059 s
Cooldown: 2.939164 s
Cooldown: 3.247783 s
Cooldown: 2.760480 s
Cooldown: 2.550829 s
Cooldown: 2.632853 s
Cooldown: 3.067980 s
Cooldown: 3.087682 s
Cooldown: 2.999395 s
Cooldown: 3.118236 s
Cooldown: 3.411452 s
Cooldown: 3.020954 s
Cooldown: 2.997277 s
Cooldown: 3.099421 s
Cooldown: 3.109109 s
Cooldown: 3.070865 s
Cooldown: 2.762502 s
Cooldown: 3.314997 s
Cooldown: 3.123849 s
Cooldown: 3.031709 s
Cooldown: 3.296436 s
Cooldown: 3.607315 s
Cooldown: 3.249607 s
Cooldown: 2.966421 s
Cooldown: 2.883017 s
Cooldown: 2.697128 s
Cooldown: 3.125257 s
Cooldown: 3.193425 s
Cooldown: 3.076684 s
Cooldown: 3.047978 s
Cooldown: 3.121940 s
Cooldown: 3.261109 s
Cooldown: 3.091324 s
Cooldown: 3.060587 s
Cooldown: 3.170215 s
Cooldown: 3.533560 s
Cooldown: 3.231760 s
Cooldown: 3.051076 s
Cooldown: 2.772640 s
Cooldown: 3.188779 s
Cooldown: 2.902183 s
Cooldown: 3.110631 s
Cooldown: 3.194426 s
Cooldown: 2.930204 s
Cooldown: 3.240943 s
Cooldown: 2.638250 s
Cooldown: 3.171838 s
Cooldown: 3.403589 s
Cooldown: 3.466181 s
Cooldown: 3.188328 s
Cooldown: 3.145558 s
Cooldown: 3.093686 s
Cooldown: 3.727150 s
Cooldown: 3.507695 s
Cooldown: 3.348805 s
Cooldown: 3.114432 s
Cooldown: 3.383348 s
Cooldown: 3.280049 s
Cooldown: 3.283207 s
Cooldown: 3.017374 s
Cooldown: 3.068147 s
Cooldown: 3.453345 s
Cooldown: 3.506162 s
Cooldown: 3.070163 s
Cooldown: 3.232193 s
Cooldown: 3.075723 s
Cooldown: 2.832451 s
Cooldown: 3.101416 s
Cooldown: 3.113571 s
Cooldown: 3.183214 s
Cooldown: 2.992518 s
Cooldown: 2.849049 s
Cooldown: 2.840700 s
Cooldown: 2.956289 s
Cooldown: 2.849767 s
Cooldown: 3.360742 s
Cooldown: 3.167879 s
Cooldown: 3.106780 s
Cooldown: 2.758977 s
Cooldown: 3.342583 s
Cooldown: 3.144012 s
Cooldown: 3.207242 s
Cooldown: 3.403212 s
Cooldown: 3.288430 s
Cooldown: 3.096853 s
Cooldown: 3.279915 s
Cooldown: 3.138991 s
Cooldown: 3.163453 s
Cooldown: 3.046971 s
Cooldown: 3.315033 s
Cooldown: 3.110528 s
Cooldown: 2.902551 s
Cooldown: 3.610731 s
Cooldown: 3.858839 s
Cooldown: 2.955557 s
Cooldown: 2.703270 s
Cooldown: 2.540307 s
Cooldown: 2.828546 s
Cooldown: 2.813806 s
Cooldown: 2.560714 s
Cooldown: 2.519862 s
Cooldown: 2.798613 s
Cooldown: 2.933309 s
Cooldown: 3.153806 s
Cooldown: 2.931131 s
Cooldown: 2.953467 s
Cooldown: 2.748904 s
Cooldown: 2.637665 s
Cooldown: 2.634927 s
Cooldown: 2.575391 s
Cooldown: 2.751133 s
Cooldown: 2.705590 s
Cooldown: 2.962229 s
Cooldown: 3.205286 s
Cooldown: 2.784182 s
Cooldown: 3.263927 s
Cooldown: 2.907340 s
Cooldown: 3.336356 s
Cooldown: 3.053684 s
Cooldown: 2.947790 s
Cooldown: 3.133240 s
Cooldown: 3.246493 s
Cooldown: 2.552537 s
Cooldown: 2.946759 s
Cooldown: 2.961931 s
Cooldown: 3.280838 s
Cooldown: 3.001868 s
Cooldown: 2.962935 s
Cooldown: 2.792171 s
Cooldown: 3.152519 s
Cooldown: 3.122799 s
Cooldown: 2.870937 s
Cooldown: 3.019930 s
Cooldown: 3.239484 s
Cooldown: 2.718723 s
Cooldown: 3.103097 s
Cooldown: 2.874134 s
Cooldown: 2.816299 s
Cooldown: 2.955662 s
Cooldown: 3.102292 s
Cooldown: 3.144197 s
Cooldown: 3.275257 s
Cooldown: 3.077536 s
Cooldown: 3.385041 s
Cooldown: 3.160702 s
Cooldown: 3.205108 s
Cooldown: 2.929271 s
Cooldown: 3.220745 s
Cooldown: 3.103837 s
Cooldown: 3.088420 s
Cooldown: 3.151012 s
Cooldown: 3.145640 s
Cooldown: 3.639087 s
Cooldown: 3.416457 s
Cooldown: 3.666972 s
Cooldown: 3.565589 s
Cooldown: 2.733903 s
Cooldown: 3.490099 s
Cooldown: 2.752884 s
Cooldown: 2.625886 s
Cooldown: 2.740547 s
Cooldown: 3.129702 s
Cooldown: 2.920888 s
Cooldown: 3.170852 s
Cooldown: 3.275007 s
Cooldown: 3.174740 s
Cooldown: 3.158766 s
Cooldown: 3.367570 s
Cooldown: 3.066906 s
Cooldown: 3.108259 s
Cooldown: 3.182466 s
Cooldown: 3.044873 s
Cooldown: 3.123471 s
Cooldown: 3.088444 s
Cooldown: 2.859825 s
Cooldown: 3.009914 s
Cooldown: 2.985386 s
Cooldown: 3.078184 s
Cooldown: 3.065300 s
Cooldown: 3.162924 s
Cooldown: 2.893334 s
Cooldown: 2.671390 s
Cooldown: 3.018422 s
Cooldown: 2.870622 s
Cooldown: 3.053488 s
Cooldown: 3.004380 s
Cooldown: 3.227667 s
Cooldown: 3.670274 s
Cooldown: 3.285049 s
Cooldown: 2.839002 s
Cooldown: 3.090770 s
Cooldown: 3.579046 s
Cooldown: 3.177078 s
Cooldown: 3.129320 s
Cooldown: 2.969121 s
Cooldown: 3.148476 s
Cooldown: 3.265352 s
Cooldown: 3.235716 s
Cooldown: 3.236884 s
Cooldown: 3.065015 s
Cooldown: 3.313301 s
Cooldown: 2.905845 s
Cooldown: 3.210949 s
Cooldown: 3.127086 s
Cooldown: 2.894754 s
Cooldown: 2.892967 s
Cooldown: 2.783405 s
Cooldown: 2.709676 s
Cooldown: 2.817731 s
Cooldown: 3.380807 s
Cooldown: 2.824200 s
Cooldown: 3.166379 s
Cooldown: 2.876156 s
Cooldown: 2.731896 s
Cooldown: 2.749759 s
Cooldown: 3.198433 s
Cooldown: 2.888688 s
Cooldown: 2.926895 s
Cooldown: 3.270124 s
Cooldown: 3.003082 s
Cooldown: 2.854999 s
Cooldown: 2.757851 s
Cooldown: 2.796420 s
Cooldown: 2.751149 s
Cooldown: 2.722367 s
Cooldown: 2.519020 s
Cooldown: 2.909685 s
Cooldown: 3.128298 s
Cooldown: 2.632144 s
Cooldown: 2.691751 s
Cooldown: 3.109023 s
Cooldown: 3.029082 s
Cooldown: 2.961696 s
Cooldown: 2.763517 s
Cooldown: 2.605254 s
Cooldown: 2.462759 s
Cooldown: 2.808505 s
Cooldown: 3.131943 s
Cooldown: 2.992566 s
Cooldown: 2.644043 s
Cooldown: 2.754506 s
Cooldown: 2.888942 s
Cooldown: 2.866595 s
Cooldown: 2.873368 s
Cooldown: 2.719008 s
Cooldown: 2.698486 s
Cooldown: 2.742784 s
Cooldown: 3.023581 s
Cooldown: 2.917716 s
Cooldown: 2.928246 s
Cooldown: 2.761780 s
Cooldown: 2.938193 s
Cooldown: 2.787233 s
Cooldown: 2.596473 s
Cooldown: 2.947558 s
Cooldown: 2.861277 s
Cooldown: 2.548386 s
Cooldown: 2.794361 s
Cooldown: 3.291863 s
Cooldown: 2.877528 s
Cooldown: 3.006384 s
Cooldown: 2.721997 s
Cooldown: 2.989516 s
Cooldown: 3.221730 s
Cooldown: 3.111573 s
Cooldown: 3.274534 s
Cooldown: 2.795878 s
Cooldown: 2.836704 s
Cooldown: 2.940495 s
Cooldown: 2.916698 s
Cooldown: 2.944052 s
Cooldown: 3.382005 s
Cooldown: 2.966029 s
Cooldown: 3.204225 s
Cooldown: 3.390109 s
Cooldown: 3.006892 s
Cooldown: 2.695098 s
Cooldown: 3.004416 s
Cooldown: 2.751868 s
Cooldown: 2.944352 s
Cooldown: 2.819499 s
Cooldown: 2.801711 s
Cooldown: 2.873346 s
Cooldown: 3.064511 s
Cooldown: 3.222990 s
Cooldown: 2.846841 s
Cooldown: 2.651727 s
Cooldown: 2.978999 s
Cooldown: 3.115313 s
Cooldown: 2.969170 s
Cooldown: 2.910259 s
Cooldown: 2.806320 s
Cooldown: 3.038163 s
Cooldown: 2.957405 s
Cooldown: 2.659089 s
Cooldown: 2.969041 s
Cooldown: 3.167867 s
Cooldown: 2.740664 s
Cooldown: 2.956069 s
Cooldown: 3.842630 s
Cooldown: 2.973128 s
Cooldown: 2.499453 s
Cooldown: 2.589626 s
Cooldown: 2.751700 s
Cooldown: 2.701920 s
Cooldown: 2.990934 s
Cooldown: 2.761922 s
Cooldown: 2.696754 s
Cooldown: 2.710080 s
Cooldown: 2.978686 s
Cooldown: 2.995957 s
Cooldown: 2.977254 s
Cooldown: 2.850744 s
Cooldown: 2.888819 s
Cooldown: 3.197018 s
Cooldown: 2.978979 s
Cooldown: 3.176973 s
Cooldown: 2.607896 s
Cooldown: 3.330226 s
Cooldown: 2.662979 s
Cooldown: 3.224263 s
Cooldown: 3.332542 s
Cooldown: 3.125134 s
Cooldown: 2.938478 s
Cooldown: 2.810559 s
Cooldown: 2.923216 s
Cooldown: 3.062936 s
Cooldown: 2.977750 s
Cooldown: 3.364072 s
Cooldown: 3.070139 s
Cooldown: 3.175138 s
Cooldown: 3.427537 s
Cooldown: 2.924489 s
Cooldown: 3.263592 s
Cooldown: 2.899660 s
Cooldown: 2.684446 s
Cooldown: 3.038049 s
Cooldown: 3.060699 s
Cooldown: 2.903667 s
Cooldown: 2.926669 s
Cooldown: 2.698309 s
Cooldown: 2.625318 s
Cooldown: 2.916305 s
Cooldown: 2.664868 s
Cooldown: 3.233061 s
Cooldown: 2.902361 s
Cooldown: 3.085414 s
Cooldown: 3.160273 s
Cooldown: 3.635054 s
Cooldown: 3.383227 s
Cooldown: 2.861616 s
Cooldown: 3.318735 s
Cooldown: 2.879731 s
Cooldown: 2.932193 s
Cooldown: 2.407502 s
Cooldown: 2.755022 s
Cooldown: 2.985076 s
Cooldown: 2.767017 s
Cooldown: 3.212609 s
Cooldown: 2.925427 s
Cooldown: 2.812356 s
Cooldown: 2.867455 s
Cooldown: 3.254164 s
Cooldown: 3.116021 s
Cooldown: 2.958963 s
Cooldown: 3.018640 s
Cooldown: 3.050105 s
Cooldown: 3.049625 s
Cooldown: 3.290622 s
Cooldown: 3.210887 s
Cooldown: 2.595625 s
Cooldown: 2.872393 s
Cooldown: 2.670588 s
Cooldown: 2.802891 s
Cooldown: 2.870903 s
Cooldown: 2.443744 s
Cooldown: 2.780840 s
Cooldown: 2.458057 s
Cooldown: 2.776387 s
Cooldown: 2.486942 s
Cooldown: 2.727851 s
Cooldown: 3.371068 s
Cooldown: 2.669051 s
Cooldown: 2.874462 s
Cooldown: 2.762682 s
Cooldown: 2.670989 s
Cooldown: 2.923243 s
Cooldown: 2.701183 s
Cooldown: 2.432524 s
Cooldown: 2.767893 s
Cooldown: 2.735886 s
Cooldown: 2.719594 s
Cooldown: 2.806026 s
Cooldown: 3.146495 s
Cooldown: 2.912217 s
Cooldown: 2.709023 s
Cooldown: 2.760003 s
Cooldown: 2.823852 s
Cooldown: 2.965676 s
Cooldown: 2.415764 s
Cooldown: 3.014576 s
Cooldown: 3.026204 s
Cooldown: 3.077895 s
Cooldown: 2.933763 s
Cooldown: 3.093840 s
Cooldown: 2.949806 s
Cooldown: 2.900593 s
Cooldown: 3.040102 s
Cooldown: 2.834953 s
Cooldown: 2.871934 s
Cooldown: 2.947644 s
Cooldown: 21.642796 s
Cooldown: 2.931019 s
Cooldown: 3.300853 s
Cooldown: 2.533816 s
Cooldown: 3.078299 s
Cooldown: 2.870019 s
Cooldown: 3.187776 s
Cooldown: 2.979498 s
Cooldown: 2.722357 s
Cooldown: 2.973228 s
Cooldown: 2.945573 s
Cooldown: 2.741913 s
Cooldown: 2.814330 s
Cooldown: 2.913944 s
Cooldown: 3.333517 s
Cooldown: 3.463801 s
Cooldown: 2.833507 s
Cooldown: 3.208552 s
Cooldown: 3.245799 s
Cooldown: 3.304828 s
Cooldown: 3.043731 s
Cooldown: 3.092579 s
Cooldown: 3.178025 s
Cooldown: 3.125176 s
Cooldown: 3.085650 s
