--- COOLDOWN SIMULATION ANALYSIS ---
Generated at: 2025-10-10 18:16:37
Total Entries: 10000
Cooldown: 2.831107 s
Cooldown: 2.952289 s
Cooldown: 2.998940 s
Cooldown: 2.765617 s
Cooldown: 3.125331 s
Cooldown: 2.879083 s
Cooldown: 3.022165 s
Cooldown: 3.291770 s
Cooldown: 3.402678 s
Cooldown: 3.255130 s
Cooldown: 3.348106 s
Cooldown: 3.229533 s
Cooldown: 3.086100 s
Cooldown: 2.979666 s
Cooldown: 3.452426 s
Cooldown: 3.069703 s
Cooldown: 3.244709 s
Cooldown: 3.334959 s
Cooldown: 3.165019 s
Cooldown: 2.871290 s
Cooldown: 2.574432 s
Cooldown: 3.012215 s
Cooldown: 3.899501 s
Cooldown: 3.218870 s
Cooldown: 2.988156 s
Cooldown: 3.286999 s
Cooldown: 3.090008 s
Cooldown: 3.263435 s
Cooldown: 3.124352 s
Cooldown: 3.515775 s
Cooldown: 3.097318 s
Cooldown: 3.399630 s
Cooldown: 3.047024 s
Cooldown: 3.100954 s
Cooldown: 3.168023 s
Cooldown: 2.918514 s
Cooldown: 3.119281 s
Cooldown: 3.069243 s
Cooldown: 3.312152 s
Cooldown: 2.758750 s
Cooldown: 3.173183 s
Cooldown: 3.949141 s
Cooldown: 3.068405 s
Cooldown: 3.105492 s
Cooldown: 3.299719 s
Cooldown: 3.100790 s
Cooldown: 3.338407 s
Cooldown: 3.501318 s
Cooldown: 3.688538 s
Cooldown: 3.341196 s
Cooldown: 3.078407 s
Cooldown: 3.500023 s
Cooldown: 3.334432 s
Cooldown: 3.439525 s
Cooldown: 3.175880 s
Cooldown: 3.139797 s
Cooldown: 3.104363 s
Cooldown: 3.072474 s
Cooldown: 3.002391 s
Cooldown: 3.312665 s
Cooldown: 3.324420 s
Cooldown: 3.248619 s
Cooldown: 2.936046 s
Cooldown: 3.145566 s
Cooldown: 3.041256 s
Cooldown: 2.851239 s
Cooldown: 2.915997 s
Cooldown: 3.002090 s
Cooldown: 2.957533 s
Cooldown: 3.221103 s
Cooldown: 3.306862 s
Cooldown: 3.349043 s
Cooldown: 3.114005 s
Cooldown: 3.676951 s
Cooldown: 3.268258 s
Cooldown: 3.219455 s
Cooldown: 3.057411 s
Cooldown: 3.605777 s
Cooldown: 3.344447 s
Cooldown: 3.447408 s
Cooldown: 3.125229 s
Cooldown: 2.688221 s
Cooldown: 3.120328 s
Cooldown: 3.146164 s
Cooldown: 3.026422 s
Cooldown: 2.936185 s
Cooldown: 2.798047 s
Cooldown: 3.090418 s
Cooldown: 2.840393 s
Cooldown: 3.066817 s
Cooldown: 2.827629 s
Cooldown: 3.088682 s
Cooldown: 2.853185 s
Cooldown: 3.224465 s
Cooldown: 2.757202 s
Cooldown: 2.906572 s
Cooldown: 2.906720 s
Cooldown: 3.221524 s
Cooldown: 2.708942 s
Cooldown: 3.226159 s
Cooldown: 3.539477 s
Cooldown: 2.751616 s
Cooldown: 3.146962 s
Cooldown: 3.194012 s
Cooldown: 3.053770 s
Cooldown: 2.607250 s
Cooldown: 2.633148 s
Cooldown: 2.790747 s
Cooldown: 2.768019 s
Cooldown: 2.831782 s
Cooldown: 2.899603 s
Cooldown: 2.843108 s
Cooldown: 2.559685 s
Cooldown: 2.455702 s
Cooldown: 2.590622 s
Cooldown: 2.893448 s
Cooldown: 2.795682 s
Cooldown: 2.450180 s
Cooldown: 2.801325 s
Cooldown: 2.946979 s
Cooldown: 3.171619 s
Cooldown: 3.056052 s
Cooldown: 2.957976 s
Cooldown: 3.281126 s
Cooldown: 3.277047 s
Cooldown: 3.284873 s
Cooldown: 2.905623 s
Cooldown: 3.490662 s
Cooldown: 2.996074 s
Cooldown: 3.153230 s
Cooldown: 3.231333 s
Cooldown: 3.450576 s
Cooldown: 3.177840 s
Cooldown: 3.260564 s
Cooldown: 3.210368 s
Cooldown: 3.122720 s
Cooldown: 3.189459 s
Cooldown: 2.971298 s
Cooldown: 2.658331 s
Cooldown: 2.659107 s
Cooldown: 2.773266 s
Cooldown: 2.701870 s
Cooldown: 2.739406 s
Cooldown: 2.683869 s
Cooldown: 2.878182 s
Cooldown: 3.157751 s
Cooldown: 2.715981 s
Cooldown: 3.636197 s
Cooldown: 3.086592 s
Cooldown: 2.781135 s
Cooldown: 3.351709 s
Cooldown: 2.956199 s
Cooldown: 3.126578 s
Cooldown: 2.851264 s
Cooldown: 2.803956 s
Cooldown: 3.489783 s
Cooldown: 3.391085 s
Cooldown: 3.050062 s
Cooldown: 2.933655 s
Cooldown: 3.800003 s
Cooldown: 3.104151 s
Cooldown: 2.761183 s
Cooldown: 3.164515 s
Cooldown: 2.560830 s
Cooldown: 2.789548 s
Cooldown: 2.599233 s
Cooldown: 3.191079 s
Cooldown: 2.875839 s
Cooldown: 3.238950 s
Cooldown: 2.805062 s
Cooldown: 3.269308 s
Cooldown: 3.198710 s
Cooldown: 2.933270 s
Cooldown: 2.846467 s
Cooldown: 2.888916 s
Cooldown: 3.495138 s
Cooldown: 2.748172 s
Cooldown: 3.242470 s
Cooldown: 2.820061 s
Cooldown: 3.027927 s
Cooldown: 2.884967 s
Cooldown: 2.979351 s
Cooldown: 3.208729 s
Cooldown: 2.746306 s
Cooldown: 2.903637 s
Cooldown: 2.752493 s
Cooldown: 2.812483 s
Cooldown: 2.816977 s
Cooldown: 2.827263 s
Cooldown: 3.003503 s
Cooldown: 3.136358 s
Cooldown: 3.113152 s
Cooldown: 3.124795 s
Cooldown: 2.939637 s
Cooldown: 3.018933 s
Cooldown: 2.519361 s
Cooldown: 2.988600 s
Cooldown: 2.686810 s
Cooldown: 2.770214 s
Cooldown: 3.122132 s
Cooldown: 2.637287 s
Cooldown: 3.399163 s
Cooldown: 3.090817 s
Cooldown: 3.026432 s
Cooldown: 2.926523 s
Cooldown: 2.967250 s
Cooldown: 3.276634 s
Cooldown: 2.949796 s
Cooldown: 2.762368 s
Cooldown: 2.925535 s
Cooldown: 3.286879 s
Cooldown: 2.877630 s
Cooldown: 3.071845 s
Cooldown: 3.280000 s
Cooldown: 2.675101 s
Cooldown: 2.956942 s
Cooldown: 2.703137 s
Cooldown: 2.618831 s
Cooldown: 3.052983 s
Cooldown: 3.044627 s
Cooldown: 2.891893 s
Cooldown: 3.261058 s
Cooldown: 2.910234 s
Cooldown: 3.180366 s
Cooldown: 3.130927 s
Cooldown: 2.915780 s
Cooldown: 3.583866 s
Cooldown: 3.077512 s
Cooldown: 3.062748 s
Cooldown: 2.829332 s
Cooldown: 2.875151 s
Cooldown: 2.856418 s
Cooldown: 3.041753 s
Cooldown: 2.982258 s
Cooldown: 3.075256 s
Cooldown: 3.330867 s
Cooldown: 3.282681 s
Cooldown: 3.259658 s
Cooldown: 3.114057 s
Cooldown: 3.483645 s
Cooldown: 3.841654 s
Cooldown: 3.187719 s
Cooldown: 3.261910 s
Cooldown: 2.830048 s
Cooldown: 3.044486 s
Cooldown: 3.047814 s
Cooldown: 2.778141 s
Cooldown: 3.038508 s
Cooldown: 2.933290 s
Cooldown: 2.729300 s
Cooldown: 2.761542 s
Cooldown: 3.148367 s
Cooldown: 3.156503 s
Cooldown: 3.279356 s
Cooldown: 3.158416 s
Cooldown: 2.751575 s
Cooldown: 3.249035 s
Cooldown: 3.237735 s
Cooldown: 3.100435 s
Cooldown: 2.728347 s
Cooldown: 3.113226 s
Cooldown: 3.447262 s
Cooldown: 2.812383 s
Cooldown: 3.052204 s
Cooldown: 3.047238 s
Cooldown: 2.800468 s
Cooldown: 2.641003 s
Cooldown: 2.906159 s
Cooldown: 2.655220 s
Cooldown: 2.828467 s
Cooldown: 2.967950 s
Cooldown: 2.724360 s
Cooldown: 2.631527 s
Cooldown: 3.301646 s
Cooldown: 3.114542 s
Cooldown: 2.769454 s
Cooldown: 2.510680 s
Cooldown: 2.642309 s
Cooldown: 3.466254 s
Cooldown: 2.931598 s
Cooldown: 2.604344 s
Cooldown: 2.661228 s
Cooldown: 3.072929 s
Cooldown: 2.968185 s
Cooldown: 2.456029 s
Cooldown: 3.140217 s
Cooldown: 3.040662 s
Cooldown: 2.904840 s
Cooldown: 2.963008 s
Cooldown: 2.870744 s
Cooldown: 2.857640 s
Cooldown: 2.973816 s
Cooldown: 2.665497 s
Cooldown: 2.433116 s
Cooldown: 2.535719 s
Cooldown: 3.096365 s
Cooldown: 2.787690 s
Cooldown: 2.908809 s
Cooldown: 3.151413 s
Cooldown: 3.179602 s
Cooldown: 3.364177 s
Cooldown: 2.930189 s
Cooldown: 3.203813 s
Cooldown: 2.414388 s
Cooldown: 2.659461 s
Cooldown: 2.771690 s
Cooldown: 3.018376 s
Cooldown: 2.895657 s
Cooldown: 3.334739 s
Cooldown: 2.990798 s
Cooldown: 3.216783 s
Cooldown: 2.609896 s
Cooldown: 2.996543 s
Cooldown: 2.970638 s
Cooldown: 3.036148 s
Cooldown: 3.403238 s
Cooldown: 2.863955 s
Cooldown: 2.646739 s
Cooldown: 2.567814 s
Cooldown: 2.587549 s
Cooldown: 2.974716 s
Cooldown: 3.017255 s
Cooldown: 3.241166 s
Cooldown: 3.632575 s
Cooldown: 3.102922 s
Cooldown: 3.100828 s
Cooldown: 3.367424 s
Cooldown: 2.904234 s
Cooldown: 3.064720 s
Cooldown: 3.235316 s
Cooldown: 3.164410 s
Cooldown: 3.315027 s
Cooldown: 3.221024 s
Cooldown: 3.361286 s
Cooldown: 3.716688 s
Cooldown: 3.502069 s
Cooldown: 3.920017 s
Cooldown: 4.004306 s
Cooldown: 3.081004 s
Cooldown: 3.041839 s
Cooldown: 2.895189 s
Cooldown: 3.264800 s
Cooldown: 3.359694 s
Cooldown: 2.964990 s
Cooldown: 3.319074 s
Cooldown: 2.974890 s
Cooldown: 3.011513 s
Cooldown: 3.525070 s
Cooldown: 3.137750 s
Cooldown: 2.461668 s
Cooldown: 2.987707 s
Cooldown: 3.006290 s
Cooldown: 2.889247 s
Cooldown: 3.578473 s
Cooldown: 2.825499 s
Cooldown: 2.783565 s
Cooldown: 3.074849 s
Cooldown: 3.290564 s
Cooldown: 3.329233 s
Cooldown: 3.637087 s
Cooldown: 3.128757 s
Cooldown: 3.267934 s
Cooldown: 2.849844 s
Cooldown: 3.165541 s
Cooldown: 2.905088 s
Cooldown: 2.854194 s
Cooldown: 2.724381 s
Cooldown: 2.986146 s
Cooldown: 2.678178 s
Cooldown: 2.826201 s
Cooldown: 3.043007 s
Cooldown: 3.011355 s
Cooldown: 2.735510 s
Cooldown: 2.821600 s
Cooldown: 2.703237 s
Cooldown: 2.831318 s
Cooldown: 3.081124 s
Cooldown: 3.051991 s
Cooldown: 3.072982 s
Cooldown: 3.009696 s
Cooldown: 3.112575 s
Cooldown: 3.173583 s
Cooldown: 3.090797 s
Cooldown: 3.070048 s
Cooldown: 3.076014 s
Cooldown: 3.466219 s
Cooldown: 3.181154 s
Cooldown: 3.060812 s
Cooldown: 3.863152 s
Cooldown: 3.250062 s
Cooldown: 3.300491 s
Cooldown: 3.471894 s
Cooldown: 2.976326 s
Cooldown: 3.056973 s
Cooldown: 3.014637 s
Cooldown: 2.946654 s
Cooldown: 3.192733 s
Cooldown: 3.185712 s
Cooldown: 3.135495 s
Cooldown: 2.672681 s
Cooldown: 3.541779 s
Cooldown: 2.898373 s
Cooldown: 2.750829 s
Cooldown: 2.885866 s
Cooldown: 2.961158 s
Cooldown: 3.038650 s
Cooldown: 3.085889 s
Cooldown: 3.368866 s
Cooldown: 2.741708 s
Cooldown: 2.769665 s
Cooldown: 2.875597 s
Cooldown: 2.570431 s
Cooldown: 2.982041 s
Cooldown: 2.841310 s
Cooldown: 2.635310 s
Cooldown: 2.796664 s
Cooldown: 2.603452 s
Cooldown: 2.510354 s
Cooldown: 2.620262 s
Cooldown: 2.522274 s
Cooldown: 2.565733 s
Cooldown: 2.426943 s
Cooldown: 2.504046 s
Cooldown: 3.372968 s
Cooldown: 2.636350 s
Cooldown: 2.441801 s
Cooldown: 2.572690 s
Cooldown: 2.531244 s
Cooldown: 2.521970 s
Cooldown: 2.599815 s
Cooldown: 2.809957 s
Cooldown: 2.808984 s
Cooldown: 2.787712 s
Cooldown: 2.637637 s
Cooldown: 3.349403 s
Cooldown: 3.013151 s
Cooldown: 2.870850 s
Cooldown: 3.103065 s
Cooldown: 3.313882 s
Cooldown: 2.603697 s
Cooldown: 2.660033 s
Cooldown: 2.966794 s
Cooldown: 2.754481 s
Cooldown: 2.860061 s
Cooldown: 2.902409 s
Cooldown: 2.642777 s
Cooldown: 2.623479 s
Cooldown: 2.820107 s
Cooldown: 2.931658 s
Cooldown: 2.913400 s
Cooldown: 2.836978 s
Cooldown: 3.127492 s
Cooldown: 2.479872 s
Cooldown: 2.713292 s
Cooldown: 2.684185 s
Cooldown: 2.730732 s
Cooldown: 2.871993 s
Cooldown: 3.009113 s
Cooldown: 2.840920 s
Cooldown: 2.795086 s
Cooldown: 2.965941 s
Cooldown: 3.033565 s
Cooldown: 3.128154 s
Cooldown: 3.062633 s
Cooldown: 3.045148 s
Cooldown: 3.344910 s
Cooldown: 3.071307 s
Cooldown: 2.801491 s
Cooldown: 3.010481 s
Cooldown: 3.350056 s
Cooldown: 2.856954 s
Cooldown: 2.542773 s
Cooldown: 2.875713 s
Cooldown: 2.645196 s
Cooldown: 3.112389 s
Cooldown: 3.020451 s
Cooldown: 3.047591 s
Cooldown: 3.064808 s
Cooldown: 3.377004 s
Cooldown: 3.625113 s
Cooldown: 3.044512 s
Cooldown: 3.395139 s
Cooldown: 3.374938 s
Cooldown: 3.425385 s
Cooldown: 3.406641 s
Cooldown: 3.224911 s
Cooldown: 3.010103 s
Cooldown: 3.473027 s
Cooldown: 3.105594 s
Cooldown: 3.135715 s
Cooldown: 3.283304 s
Cooldown: 3.054494 s
Cooldown: 2.762893 s
Cooldown: 3.151763 s
Cooldown: 3.206315 s
Cooldown: 2.846215 s
Cooldown: 3.004096 s
Cooldown: 3.153114 s
Cooldown: 3.154511 s
Cooldown: 3.020319 s
Cooldown: 2.944661 s
Cooldown: 2.858112 s
Cooldown: 3.322258 s
Cooldown: 3.257906 s
Cooldown: 3.051579 s
Cooldown: 2.824898 s
Cooldown: 3.300194 s
Cooldown: 3.399820 s
Cooldown: 3.364190 s
Cooldown: 3.077099 s
Cooldown: 2.981233 s
Cooldown: 3.090610 s
Cooldown: 3.291308 s
Cooldown: 2.741955 s
Cooldown: 3.412749 s
Cooldown: 2.793285 s
Cooldown: 2.718956 s
Cooldown: 2.809369 s
Cooldown: 3.075693 s
Cooldown: 3.672811 s
Cooldown: 3.018580 s
Cooldown: 3.023436 s
Cooldown: 2.688246 s
Cooldown: 2.624125 s
Cooldown: 3.155001 s
Cooldown: 2.684071 s
Cooldown: 3.013650 s
Cooldown: 2.795942 s
Cooldown: 2.840582 s
Cooldown: 3.145358 s
Cooldown: 2.910529 s
Cooldown: 3.428337 s
Cooldown: 3.387176 s
Cooldown: 2.991138 s
Cooldown: 3.373763 s
Cooldown: 3.333012 s
Cooldown: 2.933882 s
Cooldown: 3.266988 s
Cooldown: 3.321439 s
Cooldown: 3.047981 s
Cooldown: 2.934985 s
Cooldown: 3.290516 s
Cooldown: 3.250088 s
Cooldown: 3.211558 s
Cooldown: 3.240073 s
Cooldown: 3.185177 s
Cooldown: 2.967860 s
Cooldown: 3.057921 s
Cooldown: 2.852711 s
Cooldown: 3.012646 s
Cooldown: 3.256690 s
Cooldown: 3.141927 s
Cooldown: 3.102501 s
Cooldown: 3.022123 s
Cooldown: 3.199774 s
Cooldown: 3.662943 s
Cooldown: 3.401360 s
Cooldown: 3.324765 s
Cooldown: 3.245444 s
Cooldown: 3.370245 s
Cooldown: 3.460093 s
Cooldown: 3.343150 s
Cooldown: 3.184538 s
Cooldown: 3.216588 s
Cooldown: 3.226669 s
Cooldown: 3.380549 s
Cooldown: 3.024820 s
Cooldown: 3.195714 s
Cooldown: 3.193011 s
Cooldown: 3.496261 s
Cooldown: 2.948679 s
Cooldown: 2.891276 s
Cooldown: 2.786976 s
Cooldown: 3.071756 s
Cooldown: 3.069990 s
Cooldown: 2.623183 s
Cooldown: 2.729236 s
Cooldown: 2.776043 s
Cooldown: 2.774997 s
Cooldown: 3.226475 s
Cooldown: 3.178647 s
Cooldown: 3.169210 s
Cooldown: 2.872632 s
Cooldown: 2.592698 s
Cooldown: 2.631877 s
Cooldown: 3.047919 s
Cooldown: 2.799717 s
Cooldown: 2.891599 s
Cooldown: 3.301584 s
Cooldown: 3.330771 s
Cooldown: 2.806756 s
Cooldown: 2.988008 s
Cooldown: 3.075350 s
Cooldown: 3.170133 s
Cooldown: 2.767013 s
Cooldown: 3.056012 s
Cooldown: 2.840986 s
Cooldown: 3.042714 s
Cooldown: 3.106447 s
Cooldown: 2.929003 s
Cooldown: 2.979524 s
Cooldown: 3.170253 s
Cooldown: 3.039948 s
Cooldown: 2.782788 s
Cooldown: 3.161378 s
Cooldown: 3.062435 s
Cooldown: 3.283365 s
Cooldown: 3.109263 s
Cooldown: 2.915539 s
Cooldown: 2.912220 s
Cooldown: 3.365578 s
Cooldown: 3.172246 s
Cooldown: 3.722986 s
Cooldown: 2.937277 s
Cooldown: 3.165424 s
Cooldown: 3.277984 s
Cooldown: 3.071437 s
Cooldown: 2.959570 s
Cooldown: 3.270990 s
Cooldown: 3.599712 s
Cooldown: 3.130387 s
Cooldown: 2.985906 s
Cooldown: 3.019285 s
Cooldown: 3.301944 s
Cooldown: 3.626626 s
Cooldown: 3.095068 s
Cooldown: 3.747222 s
Cooldown: 3.232019 s
Cooldown: 3.313661 s
Cooldown: 2.842983 s
Cooldown: 2.857761 s
Cooldown: 3.443109 s
Cooldown: 2.933449 s
Cooldown: 3.065346 s
Cooldown: 2.891934 s
Cooldown: 3.270796 s
Cooldown: 3.296388 s
Cooldown: 2.908195 s
Cooldown: 3.054320 s
Cooldown: 2.869862 s
Cooldown: 3.153684 s
Cooldown: 2.837818 s
Cooldown: 2.884975 s
Cooldown: 2.845594 s
Cooldown: 2.644197 s
Cooldown: 3.372513 s
Cooldown: 2.695646 s
Cooldown: 2.814921 s
Cooldown: 3.102248 s
Cooldown: 2.746383 s
Cooldown: 2.786457 s
Cooldown: 2.612167 s
Cooldown: 2.674071 s
Cooldown: 2.750086 s
Cooldown: 2.690754 s
Cooldown: 2.731035 s
Cooldown: 2.696052 s
Cooldown: 3.265206 s
Cooldown: 2.700183 s
Cooldown: 2.841265 s
Cooldown: 2.878638 s
Cooldown: 2.673989 s
Cooldown: 2.749666 s
Cooldown: 2.811109 s
Cooldown: 2.943799 s
Cooldown: 2.793375 s
Cooldown: 2.941789 s
Cooldown: 2.741901 s
Cooldown: 2.747501 s
Cooldown: 2.822228 s
Cooldown: 2.843114 s
Cooldown: 2.637295 s
Cooldown: 3.249654 s
Cooldown: 2.436261 s
Cooldown: 2.451013 s
Cooldown: 2.779592 s
Cooldown: 2.623462 s
Cooldown: 2.450868 s
Cooldown: 2.796242 s
Cooldown: 2.717884 s
Cooldown: 2.503141 s
Cooldown: 2.851677 s
Cooldown: 2.483554 s
Cooldown: 3.110147 s
Cooldown: 2.935833 s
Cooldown: 2.817388 s
Cooldown: 2.990150 s
Cooldown: 2.461137 s
Cooldown: 3.049059 s
Cooldown: 3.648560 s
Cooldown: 2.888086 s
Cooldown: 2.815925 s
Cooldown: 2.703454 s
Cooldown: 22.835103 s
Cooldown: 3.384261 s
Cooldown: 3.892109 s
Cooldown: 3.315901 s
Cooldown: 3.026777 s
Cooldown: 2.841587 s
Cooldown: 3.441631 s
Cooldown: 3.264471 s
Cooldown: 13.341594 s
Cooldown: 3.528099 s
Cooldown: 3.579984 s
Cooldown: 3.606940 s
Cooldown: 3.547295 s
Cooldown: 3.356806 s
Cooldown: 3.690312 s
Cooldown: 4.142138 s
Cooldown: 3.082915 s
Cooldown: 3.551980 s
Cooldown: 3.743565 s
Cooldown: 3.763647 s
Cooldown: 3.299749 s
Cooldown: 3.010606 s
Cooldown: 2.987012 s
Cooldown: 3.015137 s
Cooldown: 2.933161 s
Cooldown: 3.377550 s
Cooldown: 3.081455 s
Cooldown: 3.101024 s
Cooldown: 3.197605 s
Cooldown: 3.125757 s
Cooldown: 3.024698 s
Cooldown: 3.693257 s
Cooldown: 2.772983 s
Cooldown: 2.985875 s
Cooldown: 3.054097 s
Cooldown: 3.278945 s
Cooldown: 3.182196 s
Cooldown: 3.142035 s
Cooldown: 3.044955 s
Cooldown: 2.768050 s
Cooldown: 2.782957 s
Cooldown: 3.124073 s
Cooldown: 3.023881 s
Cooldown: 2.751994 s
Cooldown: 3.086610 s
Cooldown: 2.623121 s
Cooldown: 3.057208 s
Cooldown: 2.712240 s
Cooldown: 2.794910 s
Cooldown: 3.000958 s
Cooldown: 3.095159 s
Cooldown: 2.935377 s
Cooldown: 2.636457 s
Cooldown: 2.490991 s
Cooldown: 2.785353 s
Cooldown: 2.798406 s
Cooldown: 2.819512 s
Cooldown: 2.827103 s
Cooldown: 2.692425 s
Cooldown: 2.596708 s
Cooldown: 2.830774 s
Cooldown: 2.850810 s
Cooldown: 2.829275 s
Cooldown: 3.076756 s
Cooldown: 3.088395 s
Cooldown: 2.679409 s
Cooldown: 2.952541 s
Cooldown: 2.835120 s
Cooldown: 2.490876 s
Cooldown: 2.566801 s
Cooldown: 2.556799 s
Cooldown: 3.129739 s
Cooldown: 2.886515 s
Cooldown: 2.622741 s
Cooldown: 2.874109 s
Cooldown: 3.171772 s
Cooldown: 2.448217 s
Cooldown: 2.846854 s
Cooldown: 2.626341 s
Cooldown: 2.880871 s
Cooldown: 3.013322 s
Cooldown: 3.292375 s
Cooldown: 3.254528 s
Cooldown: 2.657630 s
Cooldown: 3.114884 s
Cooldown: 2.914940 s
Cooldown: 2.573041 s
Cooldown: 2.634073 s
Cooldown: 2.496519 s
Cooldown: 2.544264 s
Cooldown: 3.124331 s
Cooldown: 3.199406 s
Cooldown: 3.279041 s
Cooldown: 3.052797 s
Cooldown: 3.273114 s
Cooldown: 3.124807 s
Cooldown: 3.294165 s
Cooldown: 3.178812 s
Cooldown: 2.870654 s
Cooldown: 3.014640 s
Cooldown: 3.096044 s
Cooldown: 3.195898 s
Cooldown: 3.018738 s
Cooldown: 2.652536 s
Cooldown: 3.437142 s
Cooldown: 3.561087 s
Cooldown: 2.606475 s
Cooldown: 2.998845 s
Cooldown: 2.468935 s
Cooldown: 2.516047 s
Cooldown: 3.070422 s
Cooldown: 2.731303 s
Cooldown: 3.039756 s
Cooldown: 2.877595 s
Cooldown: 3.237584 s
Cooldown: 3.062681 s
Cooldown: 3.524668 s
Cooldown: 3.185205 s
Cooldown: 3.091896 s
Cooldown: 3.080908 s
Cooldown: 3.281317 s
Cooldown: 2.998135 s
Cooldown: 3.444737 s
Cooldown: 3.362128 s
Cooldown: 3.355875 s
Cooldown: 3.169552 s
Cooldown: 3.223555 s
Cooldown: 3.115346 s
Cooldown: 3.769050 s
Cooldown: 3.161682 s
Cooldown: 2.957785 s
Cooldown: 3.718012 s
Cooldown: 3.274080 s
Cooldown: 3.544776 s
Cooldown: 3.063936 s
Cooldown: 2.970163 s
Cooldown: 3.102132 s
Cooldown: 3.300574 s
Cooldown: 3.372768 s
Cooldown: 2.928347 s
Cooldown: 3.008784 s
Cooldown: 2.996672 s
Cooldown: 2.751744 s
Cooldown: 2.836865 s
Cooldown: 3.056541 s
Cooldown: 3.427212 s
Cooldown: 3.443266 s
Cooldown: 3.126302 s
Cooldown: 3.238413 s
Cooldown: 3.133128 s
Cooldown: 3.156798 s
Cooldown: 3.215368 s
Cooldown: 2.886187 s
Cooldown: 3.231772 s
Cooldown: 3.212100 s
Cooldown: 3.742145 s
Cooldown: 3.272690 s
Cooldown: 3.744191 s
Cooldown: 3.409484 s
Cooldown: 3.224279 s
Cooldown: 2.972173 s
Cooldown: 2.973643 s
Cooldown: 3.481650 s
Cooldown: 3.250842 s
Cooldown: 3.152702 s
Cooldown: 3.449217 s
Cooldown: 3.678245 s
Cooldown: 3.193162 s
Cooldown: 3.069057 s
Cooldown: 2.840149 s
Cooldown: 3.180810 s
Cooldown: 2.950428 s
Cooldown: 3.195053 s
Cooldown: 2.824164 s
Cooldown: 2.798656 s
Cooldown: 2.912177 s
Cooldown: 2.832233 s
Cooldown: 2.667558 s
Cooldown: 2.688270 s
Cooldown: 2.810973 s
Cooldown: 2.875039 s
Cooldown: 3.342401 s
Cooldown: 2.976545 s
Cooldown: 3.155410 s
Cooldown: 3.099056 s
Cooldown: 3.093039 s
Cooldown: 2.891414 s
Cooldown: 2.938654 s
Cooldown: 3.168072 s
Cooldown: 3.375841 s
Cooldown: 3.138528 s
Cooldown: 3.100462 s
Cooldown: 2.581907 s
Cooldown: 2.988343 s
Cooldown: 3.043907 s
Cooldown: 3.196774 s
Cooldown: 2.933028 s
Cooldown: 3.168540 s
Cooldown: 2.932697 s
Cooldown: 3.173399 s
Cooldown: 2.816539 s
Cooldown: 2.853320 s
Cooldown: 3.137448 s
Cooldown: 2.658717 s
Cooldown: 2.795080 s
Cooldown: 2.701815 s
Cooldown: 2.853054 s
Cooldown: 2.576342 s
Cooldown: 2.791928 s
Cooldown: 2.986369 s
Cooldown: 2.991743 s
Cooldown: 2.452083 s
Cooldown: 3.021011 s
Cooldown: 3.072261 s
Cooldown: 2.905502 s
Cooldown: 3.150291 s
Cooldown: 3.409798 s
Cooldown: 2.952995 s
Cooldown: 3.289594 s
Cooldown: 2.979407 s
Cooldown: 3.174675 s
Cooldown: 3.050671 s
Cooldown: 3.194147 s
Cooldown: 3.189434 s
Cooldown: 3.296072 s
Cooldown: 3.234913 s
Cooldown: 3.150351 s
Cooldown: 3.178157 s
Cooldown: 3.040634 s
Cooldown: 3.038670 s
Cooldown: 3.358226 s
Cooldown: 2.868157 s
Cooldown: 3.531222 s
Cooldown: 3.580258 s
Cooldown: 3.259284 s
Cooldown: 3.487673 s
Cooldown: 3.402556 s
Cooldown: 3.782247 s
Cooldown: 3.538353 s
Cooldown: 3.399193 s
Cooldown: 3.608462 s
Cooldown: 3.746272 s
Cooldown: 3.289231 s
Cooldown: 3.449102 s
Cooldown: 3.112859 s
Cooldown: 3.317451 s
Cooldown: 3.348668 s
Cooldown: 3.131201 s
Cooldown: 3.406887 s
Cooldown: 3.845069 s
Cooldown: 3.160116 s
Cooldown: 3.171319 s
Cooldown: 3.561915 s
Cooldown: 3.214319 s
Cooldown: 3.315062 s
Cooldown: 3.429351 s
Cooldown: 3.466331 s
Cooldown: 3.427414 s
Cooldown: 3.355530 s
Cooldown: 3.144023 s
Cooldown: 3.104942 s
Cooldown: 3.254271 s
Cooldown: 3.329927 s
Cooldown: 3.410036 s
Cooldown: 3.029113 s
Cooldown: 3.160314 s
Cooldown: 2.914410 s
Cooldown: 3.123198 s
Cooldown: 2.852454 s
Cooldown: 2.873955 s
Cooldown: 3.113195 s
Cooldown: 2.788151 s
Cooldown: 2.857954 s
Cooldown: 3.090940 s
Cooldown: 3.020220 s
Cooldown: 2.965518 s
Cooldown: 3.068287 s
Cooldown: 3.343371 s
Cooldown: 3.093107 s
Cooldown: 3.185600 s
Cooldown: 3.348066 s
Cooldown: 2.982216 s
Cooldown: 3.071471 s
Cooldown: 2.814977 s
Cooldown: 3.065190 s
Cooldown: 3.486253 s
Cooldown: 3.363873 s
Cooldown: 3.105666 s
Cooldown: 3.076370 s
Cooldown: 3.056378 s
Cooldown: 3.265728 s
Cooldown: 2.942517 s
Cooldown: 2.793335 s
Cooldown: 2.809694 s
Cooldown: 2.878877 s
Cooldown: 2.936164 s
Cooldown: 2.991368 s
Cooldown: 3.409610 s
Cooldown: 3.346195 s
Cooldown: 3.584366 s
Cooldown: 3.243093 s
Cooldown: 3.370777 s
Cooldown: 3.021492 s
